date,product,store,demand,is_promotion,unit_cost,selling_price,holding_cost_per_unit,stockout_cost_per_unit,temperature,is_weekend,is_holiday
2022-11-19,Electronics,Store_B,31,0,150,266.51,3.0,22.5,9.1,1,0
2022-11-20,Electronics,Store_B,44,1,150,219.03,3.0,22.5,7.1,1,0
2022-11-21,Electronics,Store_B,42,0,150,242.62,3.0,22.5,11.3,0,0
2022-11-22,Electronics,Store_B,54,0,150,235.85,3.0,22.5,9.3,0,0
2022-11-23,Electronics,Store_B,66,1,150,259.05,3.0,22.5,11.5,0,0
2022-11-24,Electronics,Store_B,67,1,150,265.11,3.0,22.5,11.3,0,0
2022-11-25,Electronics,Store_B,53,0,150,216.67,3.0,22.5,8.6,0,1
2022-11-26,Electronics,Store_B,54,0,150,206.99,3.0,22.5,4.8,1,1
2022-11-27,Electronics,Store_B,50,0,150,232.75,3.0,22.5,9.0,1,1
2022-11-28,Electronics,Store_B,63,0,150,206.68,3.0,22.5,15.8,0,1
2022-11-29,Electronics,Store_B,67,0,150,226.01,3.0,22.5,9.9,0,1
2022-11-30,Electronics,Store_B,82,1,150,198.23,3.0,22.5,13.6,0,1
2022-12-01,Electronics,Store_B,53,0,150,205.59,3.0,22.5,12.2,0,0
2022-12-02,Electronics,Store_B,47,0,150,220.69,3.0,22.5,11.1,0,0
2022-12-03,Electronics,Store_B,35,0,150,265.35,3.0,22.5,12.1,1,0
2022-12-04,Electronics,Store_B,40,0,150,255.62,3.0,22.5,15.9,1,0
2022-12-05,Electronics,Store_B,54,1,150,242.67,3.0,22.5,10.2,0,0
2022-12-06,Electronics,Store_B,56,0,150,256.08,3.0,22.5,10.5,0,0
2022-12-07,Electronics,Store_B,56,0,150,212.81,3.0,22.5,13.0,0,0
2022-12-08,Electronics,Store_B,57,0,150,247.21,3.0,22.5,19.2,0,0
2022-12-09,Electronics,Store_B,42,0,150,230.18,3.0,22.5,16.1,0,0
2022-12-10,Electronics,Store_B,37,0,150,246.29,3.0,22.5,17.1,1,0
2022-12-11,Electronics,Store_B,49,1,150,199.18,3.0,22.5,18.4,1,0
2022-12-12,Electronics,Store_B,46,0,150,201.04,3.0,22.5,11.0,0,0
2022-12-13,Electronics,Store_B,55,0,150,263.31,3.0,22.5,14.6,0,0
2022-12-14,Electronics,Store_B,67,1,150,218.08,3.0,22.5,15.5,0,0
2022-12-15,Electronics,Store_B,81,0,150,236.0,3.0,22.5,13.5,0,1
2022-12-16,Electronics,Store_B,77,0,150,209.66,3.0,22.5,23.4,0,1
2022-12-17,Electronics,Store_B,64,0,150,222.91,3.0,22.5,18.2,1,1
2022-12-18,Electronics,Store_B,69,0,150,250.34,3.0,22.5,16.3,1,1
2022-12-19,Electronics,Store_B,74,0,150,212.02,3.0,22.5,11.9,0,1
2022-12-20,Electronics,Store_B,83,0,150,220.66,3.0,22.5,19.5,0,1
2022-12-21,Electronics,Store_B,83,0,150,221.37,3.0,22.5,8.7,0,1
2022-12-22,Electronics,Store_B,87,0,150,255.89,3.0,22.5,18.9,0,1
2022-12-23,Electronics,Store_B,77,0,150,222.24,3.0,22.5,17.3,0,1
2022-12-24,Electronics,Store_B,68,0,150,250.62,3.0,22.5,19.9,1,1
2022-12-25,Electronics,Store_B,68,0,150,198.84,3.0,22.5,21.7,1,1
2022-12-26,Electronics,Store_B,75,0,150,251.17,3.0,22.5,24.5,0,1
2022-12-27,Electronics,Store_B,81,0,150,251.2,3.0,22.5,20.4,0,1
2022-12-28,Electronics,Store_B,85,0,150,251.15,3.0,22.5,16.4,0,1
2022-12-29,Electronics,Store_B,79,0,150,262.35,3.0,22.5,11.7,0,1
2022-12-30,Electronics,Store_B,70,0,150,228.5,3.0,22.5,22.3,0,1
2022-12-31,Electronics,Store_B,72,0,150,257.93,3.0,22.5,16.4,1,1
2023-01-01,Electronics,Store_B,48,0,150,240.02,3.0,22.5,18.1,1,0
2023-01-02,Electronics,Store_B,47,0,150,243.63,3.0,22.5,23.1,0,0
2023-01-03,Electronics,Store_B,79,1,150,239.8,3.0,22.5,19.1,0,0
2023-01-04,Electronics,Store_B,69,0,150,220.5,3.0,22.5,20.8,0,0
2023-01-05,Electronics,Store_B,60,0,150,258.57,3.0,22.5,20.9,0,0
2023-01-06,Electronics,Store_B,46,0,150,248.0,3.0,22.5,20.8,0,0
2023-01-07,Electronics,Store_B,41,0,150,210.88,3.0,22.5,23.4,1,0
2023-01-08,Electronics,Store_B,63,1,150,259.35,3.0,22.5,16.4,1,0
2023-01-09,Electronics,Store_B,58,0,150,248.94,3.0,22.5,22.1,0,0
2023-01-10,Electronics,Store_B,57,0,150,198.96,3.0,22.5,23.1,0,0
2023-01-11,Electronics,Store_B,65,0,150,234.94,3.0,22.5,20.7,0,0
2023-01-12,Electronics,Store_B,57,0,150,223.48,3.0,22.5,24.1,0,0
2023-01-13,Electronics,Store_B,53,0,150,239.38,3.0,22.5,23.7,0,0
2023-01-14,Electronics,Store_B,52,0,150,240.19,3.0,22.5,28.1,1,0
2023-01-15,Electronics,Store_B,42,0,150,233.95,3.0,22.5,24.9,1,0
2023-01-16,Electronics,Store_B,56,0,150,201.37,3.0,22.5,25.6,0,0
2023-01-17,Electronics,Store_B,63,0,150,215.76,3.0,22.5,30.1,0,0
2023-01-18,Electronics,Store_B,70,0,150,264.2,3.0,22.5,24.0,0,0
2023-01-19,Electronics,Store_B,68,0,150,197.75,3.0,22.5,22.2,0,0
2023-01-20,Electronics,Store_B,57,0,150,195.9,3.0,22.5,24.4,0,0
2023-01-21,Electronics,Store_B,49,0,150,201.41,3.0,22.5,30.4,1,0
2023-01-22,Electronics,Store_B,61,0,150,212.75,3.0,22.5,26.7,1,0
2023-01-23,Electronics,Store_B,57,0,150,202.96,3.0,22.5,25.4,0,0
2023-01-24,Electronics,Store_B,65,0,150,232.87,3.0,22.5,24.2,0,0
2023-01-25,Electronics,Store_B,70,0,150,203.94,3.0,22.5,24.2,0,0
2023-01-26,Electronics,Store_B,82,1,150,214.68,3.0,22.5,25.9,0,0
2023-01-27,Electronics,Store_B,56,0,150,238.32,3.0,22.5,25.1,0,0
2023-01-28,Electronics,Store_B,46,0,150,203.0,3.0,22.5,23.6,1,0
2023-01-29,Electronics,Store_B,54,0,150,267.47,3.0,22.5,26.2,1,0
2023-01-30,Electronics,Store_B,62,0,150,247.56,3.0,22.5,30.5,0,0
2023-01-31,Electronics,Store_B,66,0,150,231.15,3.0,22.5,34.1,0,0
2023-02-01,Electronics,Store_B,68,0,150,264.35,3.0,22.5,24.4,0,0
2023-02-02,Electronics,Store_B,82,1,150,240.78,3.0,22.5,28.0,0,0
2023-02-03,Electronics,Store_B,55,0,150,258.9,3.0,22.5,24.6,0,0
2023-02-04,Electronics,Store_B,49,0,150,196.2,3.0,22.5,28.6,1,0
2023-02-05,Electronics,Store_B,60,0,150,200.98,3.0,22.5,23.8,1,0
2023-02-06,Electronics,Store_B,63,0,150,204.46,3.0,22.5,31.1,0,0
2023-02-07,Electronics,Store_B,69,0,150,260.99,3.0,22.5,33.4,0,0
2023-02-08,Electronics,Store_B,74,0,150,204.85,3.0,22.5,31.8,0,0
2023-02-09,Electronics,Store_B,71,0,150,217.57,3.0,22.5,32.9,0,0
2023-02-10,Electronics,Store_B,59,0,150,211.93,3.0,22.5,34.6,0,0
2023-02-11,Electronics,Store_B,54,0,150,230.14,3.0,22.5,29.2,1,0
2023-02-12,Electronics,Store_B,55,0,150,252.68,3.0,22.5,29.0,1,0
2023-02-13,Electronics,Store_B,63,0,150,197.58,3.0,22.5,30.5,0,0
2023-02-14,Electronics,Store_B,73,0,150,201.5,3.0,22.5,30.7,0,0
2023-02-15,Electronics,Store_B,74,0,150,257.22,3.0,22.5,33.0,0,0
2023-02-16,Electronics,Store_B,70,0,150,222.26,3.0,22.5,32.1,0,0
2023-02-17,Electronics,Store_B,57,0,150,247.56,3.0,22.5,27.4,0,0
2023-02-18,Electronics,Store_B,58,0,150,199.78,3.0,22.5,33.6,1,0
2023-02-19,Electronics,Store_B,54,0,150,268.72,3.0,22.5,28.1,1,0
2023-02-20,Electronics,Store_B,71,0,150,227.59,3.0,22.5,30.1,0,0
2023-02-21,Electronics,Store_B,71,0,150,251.71,3.0,22.5,28.4,0,0
2023-02-22,Electronics,Store_B,71,0,150,250.68,3.0,22.5,38.2,0,0
2023-02-23,Electronics,Store_B,70,0,150,230.57,3.0,22.5,31.1,0,0
2023-02-24,Electronics,Store_B,57,0,150,199.3,3.0,22.5,27.1,0,0
2023-02-25,Electronics,Store_B,64,0,150,226.45,3.0,22.5,35.3,1,0
2023-02-26,Electronics,Store_B,59,0,150,195.55,3.0,22.5,24.6,1,0
2023-02-27,Electronics,Store_B,66,0,150,222.62,3.0,22.5,32.9,0,0
2023-02-28,Electronics,Store_B,75,0,150,263.24,3.0,22.5,24.6,0,0
2023-03-01,Electronics,Store_B,82,0,150,259.83,3.0,22.5,34.0,0,0
2023-03-02,Electronics,Store_B,62,0,150,267.5,3.0,22.5,31.5,0,0
2023-03-03,Electronics,Store_B,60,0,150,236.23,3.0,22.5,33.0,0,0
2023-03-04,Electronics,Store_B,57,0,150,256.98,3.0,22.5,34.2,1,0
2023-03-05,Electronics,Store_B,52,0,150,230.21,3.0,22.5,33.7,1,0
2023-03-06,Electronics,Store_B,64,0,150,204.68,3.0,22.5,31.7,0,0
2023-03-07,Electronics,Store_B,75,0,150,212.06,3.0,22.5,38.1,0,0
2023-03-08,Electronics,Store_B,80,0,150,220.73,3.0,22.5,33.2,0,0
2023-03-09,Electronics,Store_B,67,0,150,261.84,3.0,22.5,33.6,0,0
2023-03-10,Electronics,Store_B,60,0,150,208.82,3.0,22.5,36.9,0,0
2023-03-11,Electronics,Store_B,71,1,150,240.44,3.0,22.5,30.7,1,0
2023-03-12,Electronics,Store_B,60,0,150,235.17,3.0,22.5,36.9,1,0
2023-03-13,Electronics,Store_B,72,0,150,262.05,3.0,22.5,33.4,0,0
2023-03-14,Electronics,Store_B,79,0,150,267.15,3.0,22.5,34.8,0,0
2023-03-15,Electronics,Store_B,72,0,150,266.92,3.0,22.5,33.2,0,0
2023-03-16,Electronics,Store_B,67,0,150,215.93,3.0,22.5,36.2,0,0
2023-03-17,Electronics,Store_B,61,0,150,206.59,3.0,22.5,34.9,0,0
2023-03-18,Electronics,Store_B,52,0,150,218.73,3.0,22.5,34.8,1,0
2023-03-19,Electronics,Store_B,73,1,150,237.81,3.0,22.5,35.9,1,0
2023-03-20,Electronics,Store_B,68,0,150,214.32,3.0,22.5,34.7,0,0
2023-03-21,Electronics,Store_B,81,0,150,269.66,3.0,22.5,37.4,0,0
2023-03-22,Electronics,Store_B,87,0,150,225.42,3.0,22.5,41.6,0,0
2023-03-23,Electronics,Store_B,84,0,150,212.04,3.0,22.5,34.7,0,0
2023-03-24,Electronics,Store_B,66,0,150,269.27,3.0,22.5,40.6,0,0
2023-03-25,Electronics,Store_B,65,0,150,207.78,3.0,22.5,33.1,1,0
2023-03-26,Electronics,Store_B,58,0,150,253.63,3.0,22.5,29.2,1,0
2023-03-27,Electronics,Store_B,71,0,150,220.66,3.0,22.5,39.0,0,0
2023-03-28,Electronics,Store_B,74,0,150,232.84,3.0,22.5,32.8,0,0
2023-03-29,Electronics,Store_B,68,0,150,267.52,3.0,22.5,36.8,0,0
2023-03-30,Electronics,Store_B,78,0,150,238.73,3.0,22.5,35.6,0,0
2023-03-31,Electronics,Store_B,62,0,150,229.34,3.0,22.5,34.3,0,0
2023-04-01,Electronics,Store_B,58,0,150,267.51,3.0,22.5,36.6,1,0
2023-04-02,Electronics,Store_B,59,0,150,262.17,3.0,22.5,31.3,1,0
2023-04-03,Electronics,Store_B,62,0,150,234.46,3.0,22.5,33.2,0,0
2023-04-04,Electronics,Store_B,81,0,150,198.87,3.0,22.5,32.3,0,0
2023-04-05,Electronics,Store_B,86,1,150,218.67,3.0,22.5,31.3,0,0
2023-04-06,Electronics,Store_B,70,0,150,218.21,3.0,22.5,33.2,0,0
2023-04-07,Electronics,Store_B,60,0,150,238.24,3.0,22.5,28.6,0,0
2023-04-08,Electronics,Store_B,63,0,150,248.7,3.0,22.5,31.6,1,0
2023-04-09,Electronics,Store_B,63,0,150,199.81,3.0,22.5,33.0,1,0
2023-04-10,Electronics,Store_B,66,0,150,258.12,3.0,22.5,36.9,0,0
2023-04-11,Electronics,Store_B,89,1,150,211.32,3.0,22.5,38.4,0,0
2023-04-12,Electronics,Store_B,77,0,150,241.52,3.0,22.5,31.4,0,0
2023-04-13,Electronics,Store_B,72,0,150,212.91,3.0,22.5,32.7,0,0
2023-04-14,Electronics,Store_B,72,0,150,211.31,3.0,22.5,32.5,0,0
2023-04-15,Electronics,Store_B,61,0,150,266.6,3.0,22.5,34.4,1,0
2023-04-16,Electronics,Store_B,57,0,150,232.94,3.0,22.5,31.8,1,0
2023-04-17,Electronics,Store_B,70,0,150,221.98,3.0,22.5,34.8,0,0
2023-04-18,Electronics,Store_B,75,0,150,247.62,3.0,22.5,33.9,0,0
2023-04-19,Electronics,Store_B,84,1,150,247.0,3.0,22.5,31.6,0,0
2023-04-20,Electronics,Store_B,77,0,150,217.04,3.0,22.5,32.5,0,0
2023-04-21,Electronics,Store_B,68,0,150,269.05,3.0,22.5,37.4,0,0
2023-04-22,Electronics,Store_B,63,0,150,263.63,3.0,22.5,38.9,1,0
2023-04-23,Electronics,Store_B,63,0,150,215.6,3.0,22.5,38.6,1,0
2023-04-24,Electronics,Store_B,72,0,150,261.68,3.0,22.5,28.5,0,0
2023-04-25,Electronics,Store_B,78,0,150,198.84,3.0,22.5,40.6,0,0
2023-04-26,Electronics,Store_B,70,0,150,208.63,3.0,22.5,33.4,0,0
2023-04-27,Electronics,Store_B,68,0,150,229.8,3.0,22.5,31.0,0,0
2023-04-28,Electronics,Store_B,62,0,150,253.19,3.0,22.5,34.4,0,0
2023-04-29,Electronics,Store_B,57,0,150,243.29,3.0,22.5,34.2,1,0
2023-04-30,Electronics,Store_B,68,0,150,229.38,3.0,22.5,36.1,1,0
2023-05-01,Electronics,Store_B,68,0,150,201.11,3.0,22.5,32.1,0,0
2023-05-02,Electronics,Store_B,77,0,150,205.01,3.0,22.5,27.5,0,0
2023-05-03,Electronics,Store_B,75,0,150,202.82,3.0,22.5,34.1,0,0
2023-05-04,Electronics,Store_B,72,0,150,230.04,3.0,22.5,35.8,0,0
2023-05-05,Electronics,Store_B,67,0,150,257.11,3.0,22.5,33.6,0,0
2023-05-06,Electronics,Store_B,56,0,150,223.88,3.0,22.5,30.5,1,0
2023-05-07,Electronics,Store_B,64,0,150,248.28,3.0,22.5,33.4,1,0
2023-05-08,Electronics,Store_B,63,0,150,242.93,3.0,22.5,34.9,0,0
2023-05-09,Electronics,Store_B,76,0,150,196.85,3.0,22.5,31.4,0,0
2023-05-10,Electronics,Store_B,80,0,150,268.08,3.0,22.5,33.3,0,0
2023-05-11,Electronics,Store_B,76,0,150,204.63,3.0,22.5,35.6,0,0
2023-05-12,Electronics,Store_B,60,0,150,222.17,3.0,22.5,31.2,0,0
2023-05-13,Electronics,Store_B,55,0,150,199.13,3.0,22.5,36.8,1,0
2023-05-14,Electronics,Store_B,61,0,150,243.08,3.0,22.5,30.9,1,0
2023-05-15,Electronics,Store_B,63,0,150,267.94,3.0,22.5,31.1,0,0
2023-05-16,Electronics,Store_B,65,0,150,246.19,3.0,22.5,29.8,0,0
2023-05-17,Electronics,Store_B,71,0,150,218.68,3.0,22.5,33.3,0,0
2023-05-18,Electronics,Store_B,68,0,150,239.83,3.0,22.5,30.7,0,0
2023-05-19,Electronics,Store_B,60,0,150,229.45,3.0,22.5,33.1,0,0
2023-05-20,Electronics,Store_B,72,1,150,213.35,3.0,22.5,31.6,1,0
2023-05-21,Electronics,Store_B,58,0,150,209.44,3.0,22.5,25.1,1,0
2023-05-22,Electronics,Store_B,64,0,150,220.68,3.0,22.5,33.2,0,0
2023-05-23,Electronics,Store_B,73,0,150,238.68,3.0,22.5,28.5,0,0
2023-05-24,Electronics,Store_B,72,0,150,199.28,3.0,22.5,27.8,0,0
2023-05-25,Electronics,Store_B,69,0,150,256.46,3.0,22.5,27.2,0,0
2023-05-26,Electronics,Store_B,64,0,150,215.57,3.0,22.5,23.7,0,0
2023-05-27,Electronics,Store_B,69,1,150,238.56,3.0,22.5,32.8,1,0
2023-05-28,Electronics,Store_B,51,0,150,221.44,3.0,22.5,30.3,1,0
2023-05-29,Electronics,Store_B,65,0,150,259.4,3.0,22.5,25.8,0,0
2023-05-30,Electronics,Store_B,66,0,150,202.92,3.0,22.5,29.4,0,0
2023-05-31,Electronics,Store_B,80,0,150,253.61,3.0,22.5,31.5,0,0
2023-06-01,Electronics,Store_B,70,0,150,216.46,3.0,22.5,28.9,0,0
2023-06-02,Electronics,Store_B,59,0,150,197.51,3.0,22.5,27.1,0,0
2023-06-03,Electronics,Store_B,55,0,150,208.19,3.0,22.5,24.6,1,0
2023-06-04,Electronics,Store_B,58,0,150,210.88,3.0,22.5,26.8,1,0
2023-06-05,Electronics,Store_B,62,0,150,263.38,3.0,22.5,31.5,0,0
2023-06-06,Electronics,Store_B,64,0,150,206.76,3.0,22.5,28.4,0,0
2023-06-07,Electronics,Store_B,77,0,150,218.21,3.0,22.5,27.8,0,0
2023-06-08,Electronics,Store_B,66,0,150,216.92,3.0,22.5,25.8,0,0
2023-06-09,Electronics,Store_B,60,0,150,213.92,3.0,22.5,19.8,0,0
2023-06-10,Electronics,Store_B,53,0,150,202.76,3.0,22.5,24.5,1,0
2023-06-11,Electronics,Store_B,52,0,150,265.93,3.0,22.5,26.7,1,0
2023-06-12,Electronics,Store_B,56,0,150,217.78,3.0,22.5,23.2,0,0
2023-06-13,Electronics,Store_B,86,1,150,205.6,3.0,22.5,23.6,0,0
2023-06-14,Electronics,Store_B,65,0,150,202.32,3.0,22.5,26.1,0,0
2023-06-15,Electronics,Store_B,69,0,150,235.3,3.0,22.5,20.4,0,0
2023-06-16,Electronics,Store_B,59,0,150,214.96,3.0,22.5,28.4,0,0
2023-06-17,Electronics,Store_B,66,1,150,237.71,3.0,22.5,23.4,1,0
2023-06-18,Electronics,Store_B,55,0,150,268.5,3.0,22.5,27.1,1,0
2023-06-19,Electronics,Store_B,54,0,150,254.89,3.0,22.5,25.6,0,0
2023-06-20,Electronics,Store_B,67,0,150,223.71,3.0,22.5,23.2,0,0
2023-06-21,Electronics,Store_B,61,0,150,218.28,3.0,22.5,16.9,0,0
2023-06-22,Electronics,Store_B,63,0,150,250.31,3.0,22.5,22.1,0,0
2023-06-23,Electronics,Store_B,53,0,150,263.42,3.0,22.5,21.5,0,0
2023-06-24,Electronics,Store_B,44,0,150,248.95,3.0,22.5,24.5,1,0
2023-06-25,Electronics,Store_B,68,1,150,205.96,3.0,22.5,17.4,1,0
2023-06-26,Electronics,Store_B,60,0,150,225.39,3.0,22.5,17.8,0,0
2023-06-27,Electronics,Store_B,63,0,150,256.48,3.0,22.5,22.5,0,0
2023-06-28,Electronics,Store_B,63,0,150,244.71,3.0,22.5,18.4,0,0
2023-06-29,Electronics,Store_B,60,0,150,254.63,3.0,22.5,23.2,0,0
2023-06-30,Electronics,Store_B,49,0,150,202.51,3.0,22.5,17.8,0,0
2023-07-01,Electronics,Store_B,44,0,150,201.63,3.0,22.5,23.6,1,0
2023-07-02,Electronics,Store_B,48,0,150,226.21,3.0,22.5,20.2,1,0
2023-07-03,Electronics,Store_B,54,0,150,199.25,3.0,22.5,19.1,0,0
2023-07-04,Electronics,Store_B,76,0,150,232.26,3.0,22.5,19.8,0,1
2023-07-05,Electronics,Store_B,81,0,150,249.89,3.0,22.5,17.7,0,1
2023-07-06,Electronics,Store_B,74,0,150,200.3,3.0,22.5,14.7,0,1
2023-07-07,Electronics,Store_B,60,0,150,230.59,3.0,22.5,18.6,0,1
2023-07-08,Electronics,Store_B,50,0,150,239.66,3.0,22.5,17.4,1,0
2023-07-09,Electronics,Store_B,53,0,150,242.25,3.0,22.5,13.6,1,0
2023-07-10,Electronics,Store_B,50,0,150,250.2,3.0,22.5,15.8,0,0
2023-07-11,Electronics,Store_B,56,0,150,266.98,3.0,22.5,17.6,0,0
2023-07-12,Electronics,Store_B,62,0,150,252.18,3.0,22.5,20.4,0,0
2023-07-13,Electronics,Store_B,52,0,150,233.85,3.0,22.5,23.9,0,0
2023-07-14,Electronics,Store_B,67,1,150,228.2,3.0,22.5,15.0,0,0
2023-07-15,Electronics,Store_B,45,0,150,239.13,3.0,22.5,14.8,1,0
2023-07-16,Electronics,Store_B,47,0,150,257.25,3.0,22.5,12.3,1,0
2023-07-17,Electronics,Store_B,54,0,150,245.2,3.0,22.5,14.9,0,0
2023-07-18,Electronics,Store_B,53,0,150,242.01,3.0,22.5,15.6,0,0
2023-07-19,Electronics,Store_B,61,0,150,231.44,3.0,22.5,16.1,0,0
2023-07-20,Electronics,Store_B,62,0,150,238.97,3.0,22.5,14.1,0,0
2023-07-21,Electronics,Store_B,46,0,150,213.44,3.0,22.5,10.9,0,0
2023-07-22,Electronics,Store_B,42,0,150,234.98,3.0,22.5,14.4,1,0
2023-07-23,Electronics,Store_B,38,0,150,223.19,3.0,22.5,14.9,1,0
2023-07-24,Electronics,Store_B,59,1,150,253.35,3.0,22.5,20.7,0,0
2023-07-25,Electronics,Store_B,56,0,150,264.49,3.0,22.5,10.6,0,0
2023-07-26,Electronics,Store_B,62,0,150,201.32,3.0,22.5,6.0,0,0
2023-07-27,Electronics,Store_B,49,0,150,238.94,3.0,22.5,16.5,0,0
2023-07-28,Electronics,Store_B,40,0,150,248.82,3.0,22.5,15.6,0,0
2023-07-29,Electronics,Store_B,43,0,150,261.94,3.0,22.5,17.9,1,0
2023-07-30,Electronics,Store_B,49,1,150,269.1,3.0,22.5,10.6,1,0
2023-07-31,Electronics,Store_B,52,0,150,210.91,3.0,22.5,16.1,0,0
2023-08-01,Electronics,Store_B,53,0,150,212.57,3.0,22.5,7.7,0,0
2023-08-02,Electronics,Store_B,65,1,150,195.53,3.0,22.5,8.5,0,0
2023-08-03,Electronics,Store_B,51,0,150,206.97,3.0,22.5,12.9,0,0
2023-08-04,Electronics,Store_B,41,0,150,241.69,3.0,22.5,12.2,0,0
2023-08-05,Electronics,Store_B,43,0,150,255.82,3.0,22.5,9.7,1,0
2023-08-06,Electronics,Store_B,39,0,150,252.89,3.0,22.5,13.2,1,0
2023-08-07,Electronics,Store_B,49,0,150,210.07,3.0,22.5,12.8,0,0
2023-08-08,Electronics,Store_B,53,0,150,266.42,3.0,22.5,13.3,0,0
2023-08-09,Electronics,Store_B,69,1,150,238.18,3.0,22.5,7.2,0,0
2023-08-10,Electronics,Store_B,51,0,150,264.92,3.0,22.5,9.7,0,0
2023-08-11,Electronics,Store_B,34,0,150,232.42,3.0,22.5,16.7,0,0
2023-08-12,Electronics,Store_B,49,1,150,252.39,3.0,22.5,16.2,1,0
2023-08-13,Electronics,Store_B,40,0,150,207.93,3.0,22.5,7.1,1,0
2023-08-14,Electronics,Store_B,41,0,150,267.18,3.0,22.5,10.9,0,0
2023-08-15,Electronics,Store_B,54,0,150,213.99,3.0,22.5,7.6,0,0
2023-08-16,Electronics,Store_B,43,0,150,251.51,3.0,22.5,9.8,0,0
2023-08-17,Electronics,Store_B,57,0,150,201.71,3.0,22.5,15.3,0,0
2023-08-18,Electronics,Store_B,43,0,150,204.67,3.0,22.5,7.9,0,0
2023-08-19,Electronics,Store_B,36,0,150,221.71,3.0,22.5,6.4,1,0
2023-08-20,Electronics,Store_B,39,0,150,212.68,3.0,22.5,4.9,1,0
2023-08-21,Electronics,Store_B,46,0,150,204.53,3.0,22.5,11.6,0,0
2023-08-22,Electronics,Store_B,54,0,150,251.92,3.0,22.5,5.9,0,0
2023-08-23,Electronics,Store_B,59,0,150,265.21,3.0,22.5,8.3,0,0
2023-08-24,Electronics,Store_B,49,0,150,224.56,3.0,22.5,10.0,0,0
2023-08-25,Electronics,Store_B,26,0,150,231.77,3.0,22.5,5.4,0,0
2023-08-26,Electronics,Store_B,33,0,150,220.0,3.0,22.5,11.3,1,0
2023-08-27,Electronics,Store_B,30,0,150,254.55,3.0,22.5,8.9,1,0
2023-08-28,Electronics,Store_B,41,0,150,212.91,3.0,22.5,6.5,0,0
2023-08-29,Electronics,Store_B,48,0,150,229.55,3.0,22.5,5.8,0,0
2023-08-30,Electronics,Store_B,53,0,150,235.81,3.0,22.5,6.8,0,0
2023-08-31,Electronics,Store_B,44,0,150,267.41,3.0,22.5,0.9,0,0
2023-09-01,Electronics,Store_B,35,0,150,229.33,3.0,22.5,4.5,0,0
2023-09-02,Electronics,Store_B,36,0,150,196.59,3.0,22.5,4.0,1,0
2023-09-03,Electronics,Store_B,32,0,150,237.28,3.0,22.5,10.1,1,0
2023-09-04,Electronics,Store_B,41,0,150,260.58,3.0,22.5,7.8,0,0
2023-09-05,Electronics,Store_B,47,0,150,262.94,3.0,22.5,9.9,0,0
2023-09-06,Electronics,Store_B,52,0,150,201.15,3.0,22.5,2.4,0,0
2023-09-07,Electronics,Store_B,49,0,150,235.86,3.0,22.5,5.6,0,0
2023-09-08,Electronics,Store_B,42,0,150,269.18,3.0,22.5,10.0,0,0
2023-09-09,Electronics,Store_B,31,0,150,203.52,3.0,22.5,6.5,1,0
2023-09-10,Electronics,Store_B,47,1,150,217.51,3.0,22.5,10.4,1,0
2023-09-11,Electronics,Store_B,39,0,150,251.72,3.0,22.5,1.5,0,0
2023-09-12,Electronics,Store_B,49,0,150,264.99,3.0,22.5,3.1,0,0
2023-09-13,Electronics,Store_B,51,0,150,222.12,3.0,22.5,9.9,0,0
2023-09-14,Electronics,Store_B,47,0,150,207.61,3.0,22.5,6.8,0,0
2023-09-15,Electronics,Store_B,47,0,150,265.96,3.0,22.5,4.8,0,0
2023-09-16,Electronics,Store_B,29,0,150,199.72,3.0,22.5,5.7,1,0
2023-09-17,Electronics,Store_B,31,0,150,257.71,3.0,22.5,6.7,1,0
2023-09-18,Electronics,Store_B,37,0,150,222.92,3.0,22.5,2.9,0,0
2023-09-19,Electronics,Store_B,39,0,150,268.99,3.0,22.5,4.4,0,0
2023-09-20,Electronics,Store_B,62,1,150,257.73,3.0,22.5,5.7,0,0
2023-09-21,Electronics,Store_B,56,0,150,207.81,3.0,22.5,8.6,0,0
2023-09-22,Electronics,Store_B,41,0,150,210.76,3.0,22.5,0.1,0,0
2023-09-23,Electronics,Store_B,34,0,150,217.29,3.0,22.5,7.0,1,0
2023-09-24,Electronics,Store_B,35,0,150,243.21,3.0,22.5,2.7,1,0
2023-09-25,Electronics,Store_B,42,0,150,206.69,3.0,22.5,6.2,0,0
2023-09-26,Electronics,Store_B,47,0,150,200.44,3.0,22.5,6.6,0,0
2023-09-27,Electronics,Store_B,54,0,150,243.77,3.0,22.5,4.5,0,0
2023-09-28,Electronics,Store_B,54,1,150,198.84,3.0,22.5,-0.0,0,0
2023-09-29,Electronics,Store_B,36,0,150,221.3,3.0,22.5,2.1,0,0
2023-09-30,Electronics,Store_B,30,0,150,222.49,3.0,22.5,6.1,1,0
2023-10-01,Electronics,Store_B,35,0,150,248.04,3.0,22.5,3.7,1,0
2023-10-02,Electronics,Store_B,38,0,150,242.12,3.0,22.5,4.2,0,0
2023-10-03,Electronics,Store_B,55,0,150,263.35,3.0,22.5,-0.6,0,0
2023-10-04,Electronics,Store_B,49,0,150,258.24,3.0,22.5,1.6,0,0
2023-10-05,Electronics,Store_B,49,0,150,262.05,3.0,22.5,6.1,0,0
2023-10-06,Electronics,Store_B,38,0,150,250.54,3.0,22.5,2.4,0,0
2023-10-07,Electronics,Store_B,27,0,150,254.81,3.0,22.5,6.2,1,0
2023-10-08,Electronics,Store_B,33,0,150,208.05,3.0,22.5,2.5,1,0
