date,product,store,demand,is_promotion,unit_cost,selling_price,holding_cost_per_unit,stockout_cost_per_unit,temperature,is_weekend,is_holiday,product_enc,store_enc,day_of_week,day_of_month,month,quarter,week_of_year,year,demand_lag_1,demand_lag_7,demand_lag_14,demand_lag_30,roll_mean_7,roll_std_7,roll_mean_14,roll_std_14,roll_mean_30,roll_std_30,price_ratio,profit_margin
10-02-2023,Electronics,Store_A,77,0,150,260.5,3,22.5,31.6,0,0,1,0,4,10,2,1,6,2023,87,69,67,80,77.14285714,10.54243127,74.35714286,9.556368339,72.16666667,9.176744721,1.736666667,0.424184261
11-02-2023,Electronics,Store_A,62,0,150,229.62,3,22.5,31.4,1,0,1,0,5,11,2,1,6,2023,77,66,59,70,78.28571429,9.928314488,75.07142857,9.335328149,72.06666667,9.104501855,1.5308,0.346746799
12-02-2023,Electronics,Store_A,82,1,150,269.39,3,22.5,27.3,1,0,1,0,6,12,2,1,6,2023,62,68,69,63,77.71428571,10.82765419,75.28571429,8.965133929,71.8,9.282538297,1.795933333,0.443186458
13-02-2023,Electronics,Store_A,92,1,150,210.3,3,22.5,29,0,0,1,0,0,13,2,1,7,2023,82,74,68,66,79.71428571,9.995236961,76.21428571,8.937204617,72.43333333,9.309555096,1.402,0.286733238
14-02-2023,Electronics,Store_A,85,0,150,209.1,3,22.5,34.8,0,0,1,0,1,14,2,1,7,2023,92,93,77,55,82.28571429,10.57850471,77.92857143,9.522962417,73.3,9.882586566,1.394,0.282639885
15-02-2023,Electronics,Store_A,86,0,150,195.39,3,22.5,35,0,0,1,0,2,15,2,1,7,2023,85,83,84,59,81.14285714,9.616454153,78.5,9.701308397,74.3,9.476468133,1.3026,0.232304622
16-02-2023,Electronics,Store_A,74,0,150,206.17,3,22.5,27.5,0,0,1,0,3,16,2,1,7,2023,86,87,77,77,81.57142857,9.778499252,78.64285714,9.802724447,75.2,9.252772185,1.374466667,0.27244507
17-02-2023,Electronics,Store_A,68,0,150,249.16,3,22.5,24.7,0,0,1,0,4,17,2,1,7,2023,74,77,69,83,79.71428571,9.810101694,78.42857143,9.8739306,75.1,9.248858271,1.661066667,0.397977203
18-02-2023,Electronics,Store_A,59,0,150,225.95,3,22.5,35.6,1,0,1,0,5,18,2,1,7,2023,68,62,66,73,78.42857143,10.76811873,78.35714286,9.950702664,74.6,9.212435374,1.506333333,0.336136313
19-02-2023,Electronics,Store_A,72,0,150,201.97,3,22.5,29.7,1,0,1,0,6,19,2,1,7,2023,59,82,68,66,78,11.56143013,77.85714286,10.76216409,74.13333333,9.640909005,1.346466667,0.257315443
20-02-2023,Electronics,Store_A,85,0,150,199.86,3,22.5,30.7,0,0,1,0,0,20,2,1,8,2023,72,92,74,67,76.57142857,11.60254488,78.14285714,10.53095907,74.33333333,9.52793835,1.3324,0.249474632
21-02-2023,Electronics,Store_A,91,0,150,240.26,3,22.5,37.4,0,0,1,0,1,21,2,1,8,2023,85,85,93,61,75.57142857,10.27711281,78.92857143,10.60815568,74.93333333,9.616556604,1.601733333,0.375676351
22-02-2023,Electronics,Store_A,83,0,150,256.88,3,22.5,34.3,0,0,1,0,2,22,2,1,8,2023,91,86,83,66,76.42857143,11.38503613,78.78571429,10.41580583,75.93333333,9.677322704,1.712533333,0.41606976
23-02-2023,Electronics,Store_A,85,0,150,248.08,3,22.5,30.1,0,0,1,0,3,23,2,1,8,2023,83,74,87,80,76,11.01514109,78.78571429,10.41580583,76.5,9.57277029,1.653866667,0.395356337
24-02-2023,Electronics,Store_A,61,0,150,206.06,3,22.5,34.6,0,0,1,0,4,24,2,1,8,2023,85,68,77,81,77.57142857,11.45799783,78.64285714,10.3076308,76.66666667,9.6787479,1.373733333,0.272056683
25-02-2023,Electronics,Store_A,63,0,150,211.55,3,22.5,31.9,1,0,1,0,5,25,2,1,8,2023,61,59,62,77,76.57142857,12.67355702,77.5,11.33917647,76,10.05159106,1.410333333,0.290947766
26-02-2023,Electronics,Store_A,70,0,150,226.59,3,22.5,34.2,1,0,1,0,6,26,2,1,8,2023,63,72,82,67,77.14285714,11.81000383,77.57142857,11.23671377,75.53333333,10.32483893,1.5106,0.338011386
27-02-2023,Electronics,Store_A,75,0,150,225.74,3,22.5,33.4,0,0,1,0,0,27,2,1,9,2023,70,85,92,59,76.85714286,11.97815472,76.71428571,11.33020858,75.63333333,10.25362285,1.504933333,0.335518738
28-02-2023,Electronics,Store_A,90,0,150,239.08,3,22.5,26.9,0,0,1,0,1,28,2,1,9,2023,75,91,85,69,75.42857143,11.42886904,75.5,10.44214832,76.16666667,9.762996054,1.593866667,0.372594947
01-03-2023,Electronics,Store_A,81,0,150,196.96,3,22.5,29.4,0,0,1,0,2,1,3,1,9,2023,90,83,86,68,75.28571429,11.20586581,75.85714286,10.86884852,76.86666667,9.981822559,1.313066667,0.238424045
02-03-2023,Electronics,Store_A,92,1,150,233.86,3,22.5,35.3,0,0,1,0,3,2,3,1,9,2023,81,85,74,77,75,11,75.5,10.58845525,77.3,9.865124918,1.559066667,0.35859061
03-03-2023,Electronics,Store_A,77,0,150,258.15,3,22.5,32.6,0,0,1,0,4,3,3,1,9,2023,92,61,68,84,76,12.30176139,76.78571429,11.45008278,77.8,10.22303012,1.721,0.418942475
04-03-2023,Electronics,Store_A,67,0,150,231.22,3,22.5,37.4,1,0,1,0,5,4,3,1,9,2023,77,63,59,77,78.28571429,10.38772169,77.42857143,11.16804704,77.56666667,10.15630714,1.541466667,0.351267191
05-03-2023,Electronics,Store_A,71,0,150,232.23,3,22.5,32.2,1,0,1,0,6,5,3,1,9,2023,67,70,72,69,78.85714286,9.476788687,78,10.32547261,77.23333333,10.33802267,1.5482,0.354088619
06-03-2023,Electronics,Store_A,81,0,150,206.92,3,22.5,35.8,0,0,1,0,0,6,3,1,10,2023,71,75,85,66,79,9.327379053,77.92857143,10.37351869,77.3,10.28943214,1.379466667,0.275082157
07-03-2023,Electronics,Store_A,87,0,150,244.27,3,22.5,31.9,0,0,1,0,1,7,3,1,10,2023,81,90,91,68,79.85714286,9.172941575,77.64285714,10.21768559,77.8,10.08378692,1.628466667,0.38592541
08-03-2023,Electronics,Store_A,84,0,150,213.52,3,22.5,31,0,0,1,0,2,8,3,1,10,2023,87,81,83,74,79.42857143,8.676734079,77.35714286,9.865301608,78.43333333,10.04364041,1.423466667,0.297489697
09-03-2023,Electronics,Store_A,79,0,150,251.95,3,22.5,31,0,0,1,0,3,9,3,1,10,2023,84,92,85,93,79.85714286,8.83984486,77.42857143,9.912806679,78.76666667,10.0573642,1.679666667,0.404643779
10-03-2023,Electronics,Store_A,72,0,150,199.7,3,22.5,33.9,0,0,1,0,4,10,3,1,10,2023,79,77,61,83,78,7.047458171,77,9.687422456,78.3,9.692336112,1.331333333,0.24887331
11-03-2023,Electronics,Store_A,69,0,150,225.83,3,22.5,30.6,1,0,1,0,5,11,3,1,10,2023,72,67,63,87,77.28571429,7.409774754,77.78571429,8.684013353,77.93333333,9.716439441,1.505533333,0.335783554
12-03-2023,Electronics,Store_A,72,0,150,237.01,3,22.5,34.4,1,0,1,0,6,12,3,1,10,2023,69,71,70,77,77.57142857,6.972736021,78.21428571,8.020920448,77.33333333,9.692988342,1.580066667,0.367115312
13-03-2023,Electronics,Store_A,78,0,150,214.51,3,22.5,32.4,0,0,1,0,0,13,3,1,11,2023,72,81,75,62,77.71428571,6.824326236,78.35714286,7.879936966,77.16666667,9.741781092,1.430066667,0.300731901
14-03-2023,Electronics,Store_A,82,0,150,237.4,3,22.5,36,0,0,1,0,1,14,3,1,11,2023,78,87,90,82,77.28571429,6.676183683,78.57142857,7.822200022,77.7,9.311283478,1.582666667,0.368155013
15-03-2023,Electronics,Store_A,89,0,150,221.21,3,22.5,35.4,0,0,1,0,2,15,3,1,11,2023,82,84,81,92,76.57142857,5.652643714,78,7.189736274,77.7,9.311283478,1.474733333,0.321911306
16-03-2023,Electronics,Store_A,81,0,150,213.82,3,22.5,32.8,0,0,1,0,3,16,3,1,11,2023,89,79,92,85,77.28571429,6.9213266,78.57142857,7.743128822,77.6,9.167408538,1.425466667,0.298475353
17-03-2023,Electronics,Store_A,79,0,150,203.61,3,22.5,42.5,0,0,1,0,4,17,3,1,11,2023,81,72,77,86,77.57142857,7.044078905,77.78571429,6.773007188,77.46666667,9.084785817,1.3574,0.26329748
18-03-2023,Electronics,Store_A,68,0,150,248.09,3,22.5,35,1,0,1,0,5,18,3,1,11,2023,79,69,67,74,78.57142857,6.60447179,77.92857143,6.776251354,77.23333333,8.94690597,1.653933333,0.395380709
19-03-2023,Electronics,Store_A,71,0,150,231.35,3,22.5,32.1,1,0,1,0,6,19,3,1,11,2023,68,72,71,68,78.42857143,6.852180744,78,6.656402355,77.03333333,9.087632116,1.542333333,0.351631727
20-03-2023,Electronics,Store_A,77,0,150,225.88,3,22.5,40.7,0,0,1,0,0,20,3,1,12,2023,71,78,81,59,78.28571429,7.016986193,78,6.656402355,77.13333333,9.000893953,1.505866667,0.335930583
21-03-2023,Electronics,Store_A,84,0,150,233.44,3,22.5,34.9,0,0,1,0,1,21,3,1,12,2023,77,82,87,72,78.14285714,7.033931367,77.71428571,6.603362447,77.73333333,8.325007335,1.556266667,0.3574366
22-03-2023,Electronics,Store_A,86,0,150,253.97,3,22.5,34.6,0,0,1,0,2,22,3,1,12,2023,84,89,84,85,78.42857143,7.253898787,77.5,6.321513937,78.13333333,8.328320331,1.693133333,0.409379061
23-03-2023,Electronics,Store_A,81,0,150,219.77,3,22.5,33.3,0,0,1,0,3,23,3,1,12,2023,86,81,79,91,78,6.582805886,77.64285714,6.499788669,78.16666667,8.358697033,1.465133333,0.317468262
24-03-2023,Electronics,Store_A,69,0,150,260.84,3,22.5,35.1,0,0,1,0,4,24,3,1,12,2023,81,79,72,83,78,6.582805886,77.78571429,6.553666871,77.83333333,8.021880996,1.738933333,0.424934826
25-03-2023,Electronics,Store_A,68,0,150,228.84,3,22.5,36.4,1,0,1,0,5,25,3,1,12,2023,69,68,69,85,76.57142857,7.367883976,77.57142857,6.80174509,77.36666667,8.117598309,1.5256,0.344520189
26-03-2023,Electronics,Store_A,71,0,150,263.19,3,22.5,32.7,1,0,1,0,6,26,3,1,12,2023,68,71,72,61,76.57142857,7.367883976,77.5,6.903176526,76.8,8.159614595,1.7546,0.430069532
27-03-2023,Electronics,Store_A,76,0,150,244.26,3,22.5,34.9,0,0,1,0,0,27,3,1,13,2023,71,77,78,63,76.57142857,7.367883976,77.42857143,6.969320524,77.13333333,7.682193173,1.6284,0.38590027
28-03-2023,Electronics,Store_A,93,0,150,267.34,3,22.5,33.3,0,0,1,0,1,28,3,1,13,2023,76,84,82,70,76.42857143,7.367883976,77.28571429,6.977199917,77.56666667,7.209588124,1.782266667,0.438916735
29-03-2023,Electronics,Store_A,82,0,150,254.46,3,22.5,35.6,0,0,1,0,2,29,3,1,13,2023,93,86,89,75,77.71428571,9.411239481,78.07142857,8.080977528,78.33333333,7.590072161,1.6964,0.410516388
30-03-2023,Electronics,Store_A,89,0,150,224.7,3,22.5,36.6,0,0,1,0,3,30,3,1,13,2023,82,81,81,90,77.14285714,8.933617622,77.57142857,7.552017415,78.56666667,7.591662093,1.498,0.332443258
31-03-2023,Electronics,Store_A,70,0,150,247.19,3,22.5,35.3,0,0,1,0,4,31,3,1,13,2023,89,69,79,81,78.28571429,9.961831922,78.14285714,8.113209958,78.53333333,7.541761129,1.647933333,0.393179336
01-04-2023,Electronics,Store_A,73,0,150,262.96,3,22.5,33.7,1,0,1,0,5,1,4,2,13,2023,70,68,68,92,78.42857143,9.812528435,77.5,8.391845859,78.16666667,7.683764044,1.753066667,0.429571037
02-04-2023,Electronics,Store_A,70,0,150,262.05,3,22.5,33.5,1,0,1,0,6,2,4,2,13,2023,73,71,71,77,79.14285714,9.081640297,77.85714286,8.056121828,77.53333333,7.276477612,1.747,0.427590155
03-04-2023,Electronics,Store_A,79,0,150,241.15,3,22.5,31.5,0,0,1,0,0,3,4,2,14,2023,70,76,77,67,79,9.237604307,77.78571429,8.125729046,77.3,7.405263738,1.607666667,0.37798051
04-04-2023,Electronics,Store_A,101,1,150,232.89,3,22.5,35.7,0,0,1,0,1,4,4,2,14,2023,79,93,84,71,79.42857143,9.144345117,77.92857143,8.128433341,77.7,7.1493911,1.5526,0.355919103
05-04-2023,Electronics,Store_A,90,0,150,245.09,3,22.5,34.8,0,0,1,0,2,5,4,2,14,2023,101,82,86,81,80.57142857,11.35572019,79.14285714,10.12884034,78.7,8.200714855,1.633933333,0.387979926
06-04-2023,Electronics,Store_A,79,0,150,195.95,3,22.5,34.2,0,0,1,0,3,6,4,2,14,2023,90,89,81,87,81.71428571,11.91237852,79.42857143,10.39018979,79,8.44862772,1.306333333,0.234498597
07-04-2023,Electronics,Store_A,82,0,150,261.77,3,22.5,35.6,0,0,1,0,4,7,4,2,14,2023,79,70,69,84,80.28571429,11.48497984,79.28571429,10.38066673,78.73333333,8.312571839,1.745133333,0.426977881
08-04-2023,Electronics,Store_A,79,1,150,259.36,3,22.5,36.7,1,0,1,0,5,8,4,2,14,2023,82,73,68,79,82,10.55146119,80.21428571,9.962843056,78.66666667,8.276819868,1.729066667,0.4216533
09-04-2023,Electronics,Store_A,79,0,150,218.58,3,22.5,35.9,1,0,1,0,6,9,4,2,14,2023,79,70,71,72,82.85714286,9.923517042,81,9.33974139,78.66666667,8.276819868,1.4572,0.313752402
10-04-2023,Electronics,Store_A,79,0,150,221.83,3,22.5,38.7,0,0,1,0,0,10,4,2,15,2023,79,79,76,69,84.14285714,8.454359259,81.57142857,8.915969128,78.9,8.180506687,1.478866667,0.323806519
11-04-2023,Electronics,Store_A,85,0,150,208.03,3,22.5,37.8,0,0,1,0,1,11,4,2,15,2023,79,101,93,72,84.14285714,8.454359259,81.78571429,8.807152438,79.23333333,7.964071621,1.386866667,0.278950151
12-04-2023,Electronics,Store_A,87,0,150,221.1,3,22.5,33.5,0,0,1,0,2,12,4,2,15,2023,85,90,82,78,81.85714286,4.25944329,81.21428571,8.266508624,79.66666667,7.910417982,1.474,0.321573948
13-04-2023,Electronics,Store_A,87,0,150,241.57,3,22.5,38.5,0,0,1,0,3,13,4,2,15,2023,87,79,89,82,81.42857143,3.359421719,81.57142857,8.409832027,79.96666667,8.015000305,1.610466667,0.37906197
14-04-2023,Electronics,Store_A,75,0,150,268.43,3,22.5,38.3,0,0,1,0,4,14,4,2,15,2023,87,82,70,89,82.57142857,3.735288604,81.42857143,8.290070852,80.13333333,8.110161074,1.789533333,0.441195097
15-04-2023,Electronics,Store_A,71,0,150,219.38,3,22.5,32.2,1,0,1,0,5,15,4,2,15,2023,75,79,73,81,81.57142857,4.720774755,81.78571429,7.856193749,79.66666667,7.98417976,1.462533333,0.3162549
16-04-2023,Electronics,Store_A,70,0,150,257.78,3,22.5,36.1,1,0,1,0,6,16,4,2,15,2023,71,79,70,79,80.42857143,6.187545094,81.64285714,8.044177472,79.33333333,8.133936288,1.718533333,0.418108465
17-04-2023,Electronics,Store_A,85,0,150,233.45,3,22.5,37.5,0,0,1,0,0,17,4,2,16,2023,70,79,79,68,79.14285714,7.358183006,81.64285714,8.044177472,79.03333333,8.310704909,1.556333333,0.357464125
18-04-2023,Electronics,Store_A,91,0,150,265.37,3,22.5,30.4,0,0,1,0,1,18,4,2,16,2023,85,85,101,71,80,7.681145748,82.07142857,8.052369797,79.6,8.109594148,1.769133333,0.434751479
19-04-2023,Electronics,Store_A,92,0,150,244.87,3,22.5,36.3,0,0,1,0,2,19,4,2,16,2023,91,87,90,77,80.85714286,8.610624666,81.35714286,6.546956343,80.26666667,8.199803754,1.632466667,0.387430065
20-04-2023,Electronics,Store_A,84,0,150,237.03,3,22.5,36.2,0,0,1,0,3,20,4,2,16,2023,92,87,79,84,81.57142857,9.378293072,81.5,6.768138024,80.76666667,8.447335158,1.5802,0.367168713
21-04-2023,Electronics,Store_A,68,0,150,259.84,3,22.5,27.3,0,0,1,0,4,21,4,2,16,2023,84,75,82,86,81.14285714,9.154754164,81.85714286,6.757982663,80.76666667,8.447335158,1.732266667,0.422721675
22-04-2023,Electronics,Store_A,70,0,150,203.3,3,22.5,33.9,1,0,1,0,5,22,4,2,16,2023,68,71,79,81,80.14285714,10.25391911,80.85714286,7.704715268,80.16666667,8.698328549,1.355333333,0.262174127
23-04-2023,Electronics,Store_A,70,0,150,259.38,3,22.5,35.2,1,0,1,0,6,23,4,2,16,2023,70,70,79,69,80,10.40833,80.21428571,8.229202891,79.8,8.891685384,1.7292,0.421697895
24-04-2023,Electronics,Store_A,79,0,150,255.37,3,22.5,34.8,0,0,1,0,0,24,4,2,17,2023,70,85,79,68,80,10.40833,79.57142857,8.671032994,79.83333333,8.851586,1.702466667,0.412616987
25-04-2023,Electronics,Store_A,102,1,150,216.11,3,22.5,32.2,0,0,1,0,1,25,4,2,17,2023,79,91,85,71,79.14285714,10.17232473,79.57142857,8.671032994,80.2,8.567782476,1.440733333,0.305909028
26-04-2023,Electronics,Store_A,90,0,150,235.55,3,22.5,31.7,0,0,1,0,2,26,4,2,17,2023,102,92,87,76,80.71428571,12.81554116,80.78571429,10.4893981,81.23333333,9.261277685,1.570333333,0.363192528
27-04-2023,Electronics,Store_A,88,1,150,239.88,3,22.5,32.7,0,0,1,0,3,27,4,2,17,2023,90,84,87,93,80.42857143,12.54136014,81,10.65544281,81.7,9.340863137,1.5992,0.374687344
28-04-2023,Electronics,Store_A,78,0,150,198.61,3,22.5,30.8,0,0,1,0,4,28,4,2,17,2023,88,68,75,82,81,12.81925635,81.07142857,10.70200762,81.53333333,9.175429458,1.324066667,0.24475102
29-04-2023,Electronics,Store_A,70,0,150,239.49,3,22.5,36,1,0,1,0,5,29,4,2,17,2023,78,70,71,89,82.42857143,11.63123873,81.28571429,10.60064273,81.4,9.197450921,1.5966,0.373669047
30-04-2023,Electronics,Store_A,73,0,150,197.6,3,22.5,31.3,1,0,1,0,6,30,4,2,17,2023,70,70,70,70,82.42857143,11.63123873,81.21428571,10.67836469,80.76666667,9.309555096,1.317333333,0.240890688
01-05-2023,Electronics,Store_A,75,0,150,257.35,3,22.5,33.2,0,0,1,0,0,1,5,2,18,2023,73,79,85,73,82.85714286,11.14194135,81.42857143,10.46396223,80.86666667,9.205445665,1.715666667,0.417136196
02-05-2023,Electronics,Store_A,87,0,150,257.2,3,22.5,34.9,0,0,1,0,1,2,5,2,18,2023,75,102,91,70,82.28571429,11.47045895,80.71428571,10.54243127,80.93333333,9.153606161,1.714666667,0.416796267
03-05-2023,Electronics,Store_A,90,0,150,227.28,3,22.5,40.9,0,0,1,0,2,3,5,2,18,2023,87,90,92,79,80.14285714,8.07111251,80.42857143,10.29349523,81.5,8.977942319,1.5152,0.340021119
04-05-2023,Electronics,Store_A,88,0,150,240.14,3,22.5,31.6,0,0,1,0,3,4,5,2,18,2023,90,88,84,101,80.14285714,8.07111251,80.28571429,10.1331791,81.86666667,9.096165669,1.600933333,0.375364371
05-05-2023,Electronics,Store_A,82,0,150,242.35,3,22.5,29.2,0,0,1,0,4,5,5,2,18,2023,88,78,68,90,80.14285714,8.07111251,80.57142857,10.30096549,81.43333333,8.439167034,1.615666667,0.38106045
06-05-2023,Electronics,Store_A,63,0,150,233.43,3,22.5,34.7,1,0,1,0,5,6,5,2,18,2023,82,70,70,79,80.71428571,8.03563492,81.57142857,9.645359871,81.16666667,8.284107482,1.5562,0.357409073
07-05-2023,Electronics,Store_A,68,0,150,243.92,3,22.5,25,1,0,1,0,6,7,5,2,18,2023,63,73,70,82,79.71428571,9.827076298,81.07142857,10.44004337,80.63333333,8.919112888,1.626133333,0.385044277
08-05-2023,Electronics,Store_A,83,0,150,232.97,3,22.5,33.9,0,0,1,0,0,8,5,2,19,2023,68,75,79,79,79,10.55146119,80.92857143,10.61540452,80.16666667,9.206756639,1.553133333,0.356140276
09-05-2023,Electronics,Store_A,84,0,150,222.14,3,22.5,31.4,0,0,1,0,1,9,5,2,19,2023,83,87,102,79,80.14285714,10.47900395,81.21428571,10.61333393,80.3,9.218235301,1.480933333,0.324750158
10-05-2023,Electronics,Store_A,86,0,150,209.71,3,22.5,25.6,0,0,1,0,2,10,5,2,19,2023,84,90,90,79,79.71428571,10.20970593,79.92857143,8.844505341,80.46666667,9.239097334,1.398066667,0.284726527
11-05-2023,Electronics,Store_A,77,0,150,233.74,3,22.5,29.6,0,0,1,0,3,11,5,2,19,2023,86,88,88,85,79.14285714,9.633769969,79.64285714,8.553965728,80.7,9.28903692,1.558266667,0.358261316
12-05-2023,Electronics,Store_A,89,1,150,237.9,3,22.5,29.7,0,0,1,0,4,12,5,2,19,2023,77,82,78,87,77.57142857,8.810167287,78.85714286,8.226197765,80.43333333,9.276159035,1.586,0.369482976
13-05-2023,Electronics,Store_A,68,0,150,224.78,3,22.5,30.7,1,0,1,0,5,13,5,2,19,2023,89,63,70,87,78.57142857,9.744351233,79.64285714,8.652319768,80.5,9.331999084,1.498533333,0.332680843
14-05-2023,Electronics,Store_A,77,1,150,220.89,3,22.5,31.9,1,0,1,0,6,14,5,2,19,2023,68,68,73,75,79.28571429,8.518886581,79.5,8.83829082,79.86666667,9.518523985,1.4726,0.320928969
15-05-2023,Electronics,Store_A,76,0,150,247.67,3,22.5,34.2,0,0,1,0,0,15,5,2,20,2023,77,83,75,71,80.57142857,7.091242083,79.78571429,8.67515082,79.93333333,9.490224856,1.651133333,0.394355392
16-05-2023,Electronics,Store_A,82,0,150,224.59,3,22.5,28.8,0,0,1,0,1,16,5,2,20,2023,76,84,87,70,79.57142857,7.1846397,79.85714286,8.636747455,80.1,9.37108539,1.497266667,0.332116301
17-05-2023,Electronics,Store_A,89,0,150,248.55,3,22.5,30,0,0,1,0,2,17,5,2,20,2023,82,86,90,85,79.28571429,7.016986193,79.5,8.419300172,80.5,9.179249462,1.657,0.396499698
18-05-2023,Electronics,Store_A,83,0,150,266.63,3,22.5,28.8,0,0,1,0,3,18,5,2,20,2023,89,77,88,91,79.71428571,7.565586245,79.42857143,8.327103899,80.63333333,9.275415534,1.777533333,0.437422646
19-05-2023,Electronics,Store_A,71,0,150,246.49,3,22.5,28.4,0,0,1,0,4,19,5,2,20,2023,83,89,82,92,80.57142857,7.546680128,79.07142857,8.033241378,80.36666667,9.080040002,1.643266667,0.391456043
20-05-2023,Electronics,Store_A,62,0,150,222.68,3,22.5,23.4,1,0,1,0,5,20,5,2,20,2023,71,68,63,84,78,7.257180352,78.28571429,8.259526634,79.66666667,8.960962592,1.484533333,0.326387641
21-05-2023,Electronics,Store_A,73,0,150,200.33,3,22.5,28.4,1,0,1,0,6,21,5,2,20,2023,62,77,68,68,77.14285714,8.820970684,78.21428571,8.404930526,78.93333333,9.47931808,1.335533333,0.251235461
22-05-2023,Electronics,Store_A,89,1,150,245.14,3,22.5,29.1,0,0,1,0,0,22,5,2,21,2023,73,76,83,70,76.57142857,8.960229589,78.57142857,8.03563492,79.1,9.323126603,1.634266667,0.388104756
23-05-2023,Electronics,Store_A,87,0,150,195.76,3,22.5,24.2,0,0,1,0,1,23,5,2,21,2023,89,82,84,70,78.42857143,10.09714717,79,8.439832299,79.73333333,9.328980923,1.305066667,0.233755619
24-05-2023,Electronics,Store_A,85,0,150,260.53,3,22.5,31.5,0,0,1,0,2,24,5,2,21,2023,87,89,86,79,79.14285714,10.55822857,79.21428571,8.612857753,80.3,9.233186023,1.736866667,0.424250566
25-05-2023,Electronics,Store_A,79,0,150,205.66,3,22.5,26.8,0,0,1,0,3,25,5,2,21,2023,85,83,77,102,78.57142857,10.03090463,79.14285714,8.556213602,80.5,9.268969366,1.371066667,0.270640864
26-05-2023,Electronics,Store_A,75,1,150,231.45,3,22.5,26.9,0,0,1,0,4,26,5,2,21,2023,79,71,89,90,78,9.848857802,79.28571429,8.534352045,79.73333333,8.333287356,1.543,0.35191186
27-05-2023,Electronics,Store_A,56,0,150,249.69,3,22.5,30.8,1,0,1,0,5,27,5,2,21,2023,75,62,68,88,78.57142857,9.484322904,78.28571429,8.118625987,79.23333333,8.143892712,1.6646,0.399255076
28-05-2023,Electronics,Store_A,68,0,150,227.24,3,22.5,30.9,1,0,1,0,6,28,5,2,21,2023,56,73,77,78,77.71428571,11.32422603,77.42857143,9.756372952,78.16666667,9.006064368,1.514933333,0.339904946
29-05-2023,Electronics,Store_A,70,0,150,254.17,3,22.5,24.9,0,0,1,0,0,29,5,2,22,2023,68,89,76,70,77,11.81806527,76.78571429,10.07799256,77.83333333,9.195513649,1.694466667,0.409843805
30-05-2023,Electronics,Store_A,83,0,150,259.32,3,22.5,29.4,0,0,1,0,1,30,5,2,22,2023,70,87,82,73,74.28571429,10.7349008,76.35714286,10.24024596,77.83333333,9.195513649,1.7288,0.421564091
31-05-2023,Electronics,Store_A,75,0,150,238.66,3,22.5,25.7,0,0,1,0,2,31,5,2,22,2023,83,85,89,75,73.71428571,10.02853073,76.42857143,10.28601953,78.16666667,9.195513649,1.591066667,0.371490824
01-06-2023,Electronics,Store_A,83,0,150,246.63,3,22.5,29.9,0,0,1,0,3,1,6,2,22,2023,75,79,83,87,72.28571429,8.788520651,75.42857143,9.629396384,78.16666667,9.195513649,1.6442,0.391801484
02-06-2023,Electronics,Store_A,67,0,150,205.69,3,22.5,23.7,0,0,1,0,4,2,6,2,22,2023,83,75,71,90,72.85714286,9.406178314,75.42857143,9.629396384,78.03333333,9.091425795,1.371266667,0.270747241
03-06-2023,Electronics,Store_A,59,0,150,196.91,3,22.5,25.8,1,0,1,0,5,3,6,2,22,2023,67,56,62,88,71.71428571,9.586697132,75.14285714,9.828194473,77.26666667,9.016969953,1.312733333,0.238230664
04-06-2023,Electronics,Store_A,59,0,150,200.38,3,22.5,30.5,1,0,1,0,6,4,6,2,22,2023,59,68,73,82,72.14285714,8.802056037,74.92857143,10.16376888,76.3,9.374028685,1.335866667,0.251422298
05-06-2023,Electronics,Store_A,76,0,150,240.43,3,22.5,23.1,0,0,1,0,0,5,6,2,23,2023,59,70,89,63,70.85714286,10.07353912,73.92857143,11.02070978,75.53333333,9.821627554,1.602866667,0.376117789
06-06-2023,Electronics,Store_A,87,0,150,205.54,3,22.5,25,0,0,1,0,1,6,6,2,23,2023,76,83,87,68,71.71428571,10.24230257,73,10.16782255,75.96666667,9.53209943,1.370266667,0.270215043
07-06-2023,Electronics,Store_A,81,0,150,267.3,3,22.5,24.7,0,0,1,0,2,7,6,2,23,2023,87,75,85,83,72.28571429,11.05613383,73,10.16782255,76.6,9.615361273,1.782,0.438832772
08-06-2023,Electronics,Store_A,71,0,150,196.75,3,22.5,24.8,0,0,1,0,3,8,6,2,23,2023,81,83,79,84,73.14285714,11.52430145,72.71428571,9.856107606,76.53333333,9.576311771,1.311666667,0.237611182
09-06-2023,Electronics,Store_A,59,0,150,262.51,3,22.5,24.6,0,0,1,0,4,9,6,2,23,2023,71,67,75,86,71.42857143,10.67484805,72.14285714,9.694226219,76.1,9.520757721,1.750066667,0.428593196
